work_id,mp_name,state,district,work_category,sanctioned_amount,released_amount,status,vendor,implementing_agency,iso_score,lof_score,ensemble_score,network_risk_flag,flagged_by_model,risk_level,risk_priority,top_flag_reasons
MPLADS-103810,MP_KAR_3,Karnataka,Hubli,Library/Reading Room,518000,0,Recommended,Vendor Pvt Ltd 29,Implementing Agency 18,0.2665096301984242,0.11513025132520235,0.1908199407618133,0,False,Normal,4,"vendor_degree_centrality, release_ratio, amount_zscore_in_category"
MPLADS-104068,MP_MAH_3,Maharashtra,Aurangabad,Sanitation/Toilets,482000,464819,Completed,Vendor Pvt Ltd 12,Implementing Agency 15,0.32714404248195844,0.0543728989540144,0.1907584707179864,0,False,Normal,4,"agency_work_count, agency_betweenness, days_rec_to_sanction"
MPLADS-103408,MP_BIH_1,Bihar,Patna,Street Lighting,260000,141370,In Progress,Vendor Pvt Ltd 41,Implementing Agency 30,0.35001240627864133,0.03145044589142116,0.19073142608503124,0,False,Normal,4,"desc_generic_flag, amount_zscore_in_category, agency_betweenness"
MPLADS-104746,MP_TAM_1,Tamil Nadu,Chennai,Library/Reading Room,1701000,0,Recommended,Vendor Pvt Ltd 113,Implementing Agency 44,0.2897466335341241,0.09165391905828667,0.1907002762962054,0,False,Normal,4,"agency_work_count, release_ratio, agency_betweenness"
MPLADS-103833,MP_WES_2,West Bengal,Malda,Anganwadi Center Construction,771000,0,Sanctioned,Vendor Pvt Ltd 81,Implementing Agency 38,0.35852892498514854,0.022727410670501907,0.1906281678278252,0,False,Normal,4,"desc_generic_flag, release_ratio, days_sanction_to_completion"
MPLADS-103139,MP_KER_4,Kerala,Kochi,Health Facility Upgrade,4761000,4562463,Completed,Vendor Pvt Ltd 41,Implementing Agency 18,0.2426664304282642,0.13836189628906725,0.19051416335866572,0,False,Normal,4,"days_rec_to_sanction, agency_work_count, days_sanction_to_completion"
MPLADS-100438,MP_WES_2,West Bengal,Malda,Sports Infrastructure,2517000,0,Recommended,Vendor Pvt Ltd 50,Implementing Agency 35,0.362564226650222,0.0183093857350404,0.1904368061926312,0,False,Normal,4,"desc_generic_flag, release_ratio, days_rec_to_sanction"
MPLADS-100754,MP_KER_2,Kerala,Kochi,Road Construction/Repair,5826000,4460452,In Progress,Vendor Pvt Ltd 106,Implementing Agency 7,0.2715321020296822,0.10931446995022151,0.19042328598995184,0,False,Normal,4,"days_rec_to_sanction, vendor_work_count, vendor_degree_centrality"
MPLADS-103999,MP_TAM_1,Tamil Nadu,Coimbatore,CCTV Installation,953000,335487,In Progress,Vendor Pvt Ltd 67,Implementing Agency 44,0.2704406510490021,0.11027905411093199,0.19035985257996704,0,False,Normal,4,"agency_work_count, days_rec_to_sanction, agency_betweenness"
MPLADS-103635,MP_DEL_2,Delhi,South Delhi,Solar Power Installation,3126000,1548010,In Progress,Vendor Pvt Ltd 20,Implementing Agency 44,0.29204580286566945,0.08858363044449746,0.19031471665508345,0,False,Normal,4,"agency_work_count, agency_betweenness, amount_zscore_in_category"
MPLADS-105654,MP_TAM_2,Tamil Nadu,Salem,Irrigation Facility,2952000,2755502,Completed,Vendor Pvt Ltd 103,Implementing Agency 15,0.32099536980308646,0.05952690021259171,0.1902611350078391,0,False,Normal,4,"agency_work_count, agency_betweenness, days_sanction_to_completion"
MPLADS-104894,MP_GUJ_4,Gujarat,Surat,Street Lighting,575000,287500,In Progress,Vendor Pvt Ltd 78,Implementing Agency 11,0.19533027932297314,0.1849976528194974,0.19016396607123526,0,False,Normal,4,"days_rec_to_sanction, days_sanction_to_completion, amount_zscore_in_category"
MPLADS-101642,MP_KAR_3,Karnataka,Bengaluru,Drinking Water Supply,4496000,4278425,Completed,Vendor Pvt Ltd 111,Implementing Agency 31,0.28211564457549054,0.09806233808162487,0.19008899132855772,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, agency_betweenness"
MPLADS-101313,MP_UTT_2,Uttar Pradesh,Agra,Community Hall Construction,4684000,4397461,Completed,Vendor Pvt Ltd 81,Implementing Agency 37,0.3600107415301097,0.02011117031967677,0.19006095592489325,0,False,Normal,4,"desc_generic_flag, agency_work_count, agency_betweenness"
MPLADS-101668,MP_WES_1,West Bengal,Howrah,Sanitation/Toilets,1059000,520619,In Progress,Vendor Pvt Ltd 15,Implementing Agency 29,0.35636856116350973,0.023592685219784797,0.18998062319164727,0,False,Normal,4,"desc_generic_flag, days_rec_to_sanction, vendor_degree_centrality"
MPLADS-101374,MP_GUJ_4,Gujarat,Ahmedabad,Sports Infrastructure,3104000,3781798,Recommended,Vendor Pvt Ltd 118,Implementing Agency 35,0.3648247960501794,0.014644042229411557,0.1897344191397955,0,False,Normal,4,"over_release_flag, release_ratio, days_sanction_to_completion"
MPLADS-102780,MP_GUJ_4,Gujarat,Surat,Library/Reading Room,2440000,2315760,Completed,Vendor Pvt Ltd 84,Implementing Agency 47,0.29563232610315787,0.08367675597893237,0.18965454104104512,0,False,Normal,4,"amount_zscore_in_category, vendor_total_amount, days_sanction_to_completion"
MPLADS-100317,MP_DEL_1,Delhi,New Delhi,Road Construction/Repair,3534000,3394846,Completed,Vendor Pvt Ltd 20,Implementing Agency 41,0.27106712171046804,0.10816040495845776,0.1896137633344629,0,False,Normal,4,"days_rec_to_sanction, days_sanction_to_completion, vendor_work_count"
MPLADS-104118,MP_DEL_3,Delhi,South Delhi,Street Lighting,1997000,0,Recommended,Vendor Pvt Ltd 52,Implementing Agency 6,0.24525243340663794,0.13394477693426685,0.1895986051704524,0,False,Normal,4,"amount_zscore_in_category, release_ratio, vendor_total_amount"
MPLADS-104851,MP_DEL_3,Delhi,North Delhi,Railway Halt Amenities,5248000,4875613,Completed,Vendor Pvt Ltd 46,Implementing Agency 58,0.23365441984600982,0.14532505206555904,0.18948973595578444,0,False,Normal,4,"days_sanction_to_completion, agency_betweenness, days_rec_to_sanction"
MPLADS-103976,MP_KAR_1,Karnataka,Hubli,Drinking Water Supply,314000,150084,In Progress,Vendor Pvt Ltd 13,Implementing Agency 42,0.27233381225317116,0.10654633541650127,0.18944007383483621,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, days_sanction_to_completion"
MPLADS-103275,MP_BIH_1,Bihar,Gaya,Sanitation/Toilets,1320000,1181733,In Progress,Vendor Pvt Ltd 65,Implementing Agency 22,0.3512747054646086,0.02722984028025339,0.189252272872431,0,False,Normal,4,"desc_generic_flag, amount_zscore_in_category, agency_betweenness"
MPLADS-102175,MP_UTT_2,Uttar Pradesh,Lucknow,Railway Halt Amenities,7890000,7493371,Completed,Vendor Pvt Ltd 65,Implementing Agency 4,0.3042935146952668,0.07412720037431803,0.1892103575347924,0,False,Normal,4,"days_sanction_to_completion, agency_betweenness, amount_zscore_in_category"
MPLADS-103727,MP_WES_2,West Bengal,Kolkata,Road Construction/Repair,4083000,4055625,Completed,Vendor Pvt Ltd 96,Implementing Agency 29,0.36621231261326986,0.012141571244971816,0.18917694192912085,0,False,Normal,4,"desc_generic_flag, days_sanction_to_completion, release_ratio"
MPLADS-104835,MP_WES_1,West Bengal,Howrah,Drinking Water Supply,2011000,1990156,Completed,Vendor Pvt Ltd 115,Implementing Agency 53,0.27708992995468074,0.10107368122532542,0.1890818055900031,0,False,Normal,4,"days_sanction_to_completion, days_rec_to_sanction, agency_work_count"
MPLADS-102110,MP_GUJ_1,Gujarat,Surat,Drinking Water Supply,1839000,1773070,Completed,Vendor Pvt Ltd 23,Implementing Agency 13,0.2930616195163296,0.08509065229161572,0.18907613590397265,0,False,Normal,4,"agency_work_count, agency_betweenness, release_ratio"
MPLADS-102358,MP_WES_1,West Bengal,Malda,Sports Infrastructure,2222000,2166099,Completed,Vendor Pvt Ltd 55,Implementing Agency 5,0.35707787251773704,0.020994624868950706,0.18903624869334387,0,False,Normal,4,"desc_generic_flag, days_sanction_to_completion, release_ratio"
MPLADS-104274,MP_BIH_1,Bihar,Bhagalpur,Drinking Water Supply,2884000,2597322,In Progress,Vendor Pvt Ltd 32,Implementing Agency 52,0.36068577686205716,0.01732339887070752,0.18900458786638233,1,False,Normal,4,"network_risk_flag, agency_betweenness, agency_work_count"
MPLADS-104402,MP_GUJ_2,Gujarat,Rajkot,Street Lighting,480000,204603,In Progress,Vendor Pvt Ltd 27,Implementing Agency 60,0.31515267482518605,0.06282921307007588,0.18899094394763097,0,False,Normal,4,"vendor_degree_centrality, vendor_total_amount, vendor_work_count"
MPLADS-102976,MP_WES_1,West Bengal,Darjeeling,Solar Power Installation,3257000,1589811,In Progress,Vendor Pvt Ltd 92,Implementing Agency 13,0.3196319087825344,0.05833200696890076,0.1889819578757176,0,False,Normal,4,"agency_work_count, agency_betweenness, amount_zscore_in_category"
MPLADS-103982,MP_TAM_2,Tamil Nadu,Madurai,School Infrastructure,2656000,1828738,In Progress,Vendor Pvt Ltd 119,Implementing Agency 40,0.24865083282421066,0.1292727181907986,0.18896177550750465,0,False,Normal,4,"days_rec_to_sanction, agency_betweenness, vendor_total_amount"
MPLADS-103755,MP_KAR_3,Karnataka,Bengaluru,Street Lighting,1155000,616809,In Progress,Vendor Pvt Ltd 76,Implementing Agency 52,0.36765655902217,0.010137196413331717,0.18889687771775085,1,False,Normal,4,"network_risk_flag, agency_betweenness, agency_work_count"
MPLADS-105642,MP_KAR_1,Karnataka,Mysuru,Sports Infrastructure,1902000,2042352,In Progress,Vendor Pvt Ltd 81,Implementing Agency 36,0.36110629740224787,0.016359603015975204,0.18873295020911154,0,False,Normal,4,"over_release_flag, release_ratio, days_sanction_to_completion"
MPLADS-104625,MP_UTT_1,Uttar Pradesh,Agra,CCTV Installation,1113000,1099934,Completed,Vendor Pvt Ltd 83,Implementing Agency 38,0.36256814680979194,0.014559749289485256,0.1885639480496386,0,False,Normal,4,"no_photo_flag, release_ratio, vendor_work_count"
MPLADS-102304,MP_KER_1,Kerala,Thiruvananthapuram,Solar Power Installation,3338000,0,Sanctioned,Vendor Pvt Ltd 75,Implementing Agency 45,0.20652298889008686,0.17024406924579902,0.18838352906794292,0,False,Normal,4,"release_ratio, amount_zscore_in_category, vendor_total_amount"
MPLADS-102099,MP_MAH_4,Maharashtra,Pune,Solar Power Installation,1337000,1215968,In Progress,Vendor Pvt Ltd 35,Implementing Agency 52,0.36602685494647386,0.01066796805131216,0.188347411498893,1,False,Normal,4,"network_risk_flag, agency_betweenness, agency_work_count"
MPLADS-102013,MP_UTT_1,Uttar Pradesh,Lucknow,School Infrastructure,1224000,1140486,Completed,Vendor Pvt Ltd 9,Implementing Agency 51,0.2847100449380601,0.09193152664469623,0.18832078579137818,0,False,Normal,4,"agency_work_count, days_sanction_to_completion, agency_betweenness"
MPLADS-101981,MP_KER_4,Kerala,Thiruvananthapuram,Health Facility Upgrade,986000,958549,Completed,Vendor Pvt Ltd 120,Implementing Agency 44,0.2647213382067753,0.1111294745639417,0.18792540638535848,0,False,Normal,4,"agency_work_count, agency_betweenness, amount_zscore_in_category"
MPLADS-102652,MP_BIH_2,Bihar,Bhagalpur,Community Hall Construction,1065000,986124,Completed,Vendor Pvt Ltd 106,Implementing Agency 12,0.29754193786733685,0.07818875771208919,0.18786534778971303,0,False,Normal,4,"amount_zscore_in_category, vendor_work_count, vendor_degree_centrality"
MPLADS-104848,MP_KER_4,Kerala,Thiruvananthapuram,Road Construction/Repair,2491000,0,Sanctioned,Vendor Pvt Ltd 105,Implementing Agency 60,0.2895454409379039,0.08607809687129335,0.18781176890459864,0,False,Normal,4,"release_ratio, vendor_degree_centrality, agency_work_count"
MPLADS-101369,MP_MAH_2,Maharashtra,Pune,Sanitation/Toilets,1078000,0,Sanctioned,Vendor Pvt Ltd 102,Implementing Agency 37,0.24117637016155022,0.13432701285809898,0.1877516915098246,0,False,Normal,4,"days_rec_to_sanction, release_ratio, vendor_degree_centrality"
MPLADS-103744,MP_GUJ_5,Gujarat,Rajkot,Road Construction/Repair,9297000,8557942,Completed,Vendor Pvt Ltd 19,Implementing Agency 12,0.25168498307605863,0.12336540685874385,0.18752519496740125,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, agency_betweenness"
MPLADS-105044,MP_GUJ_5,Gujarat,Ahmedabad,Sports Infrastructure,3380000,3358162,Completed,Vendor Pvt Ltd 31,Implementing Agency 32,0.2771823573532235,0.09783288417806299,0.18750762076564326,0,False,Normal,4,"days_sanction_to_completion, vendor_degree_centrality, days_rec_to_sanction"
MPLADS-104106,MP_TAM_2,Tamil Nadu,Madurai,Road Construction/Repair,4253000,0,Recommended,Vendor Pvt Ltd 11,Implementing Agency 39,0.3599214434453425,0.015049659125102711,0.1874855512852226,0,False,Normal,4,"desc_generic_flag, release_ratio, days_rec_to_sanction"
MPLADS-103234,MP_WES_1,West Bengal,Malda,Road Construction/Repair,6510000,6022129,Completed,Vendor Pvt Ltd 32,Implementing Agency 14,0.27539748082012316,0.09951911557823404,0.18745829819917859,0,False,Normal,4,"days_sanction_to_completion, agency_betweenness, days_rec_to_sanction"
MPLADS-101813,MP_GUJ_2,Gujarat,Ahmedabad,Library/Reading Room,796000,771019,Completed,Vendor Pvt Ltd 81,Implementing Agency 49,0.2836578661864876,0.09107442850373913,0.18736614734511337,0,False,Normal,4,"days_sanction_to_completion, agency_work_count, days_rec_to_sanction"
MPLADS-104636,MP_KER_1,Kerala,Kozhikode,Sanitation/Toilets,1405000,634721,In Progress,Vendor Pvt Ltd 93,Implementing Agency 4,0.2743206027289491,0.10039355993110874,0.18735708133002893,0,False,Normal,4,"agency_betweenness, days_rec_to_sanction, amount_zscore_in_category"
MPLADS-105780,MP_UTT_1,Uttar Pradesh,Varanasi,Sanitation/Toilets,758000,434001,In Progress,Vendor Pvt Ltd 19,Implementing Agency 12,0.3451615388686308,0.0294925519480182,0.1873270454083245,0,False,Normal,4,"desc_generic_flag, agency_betweenness, agency_work_count"
MPLADS-104847,MP_KER_2,Kerala,Thiruvananthapuram,Sports Infrastructure,1683000,0,Sanctioned,Vendor Pvt Ltd 73,Implementing Agency 31,0.30067901091245053,0.07395146904518876,0.18731523997881966,0,False,Normal,4,"vendor_degree_centrality, vendor_work_count, release_ratio"
MPLADS-100427,MP_KER_2,Kerala,Kozhikode,Railway Halt Amenities,4755000,1584592,In Progress,Vendor Pvt Ltd 27,Implementing Agency 17,0.29942099281456963,0.07488586876974102,0.18715343079215532,0,False,Normal,4,"vendor_degree_centrality, agency_betweenness, vendor_total_amount"
MPLADS-104494,MP_WES_2,West Bengal,Darjeeling,Solar Power Installation,705000,658295,In Progress,Vendor Pvt Ltd 106,Implementing Agency 49,0.27643769556429343,0.0978308189241198,0.18713425724420663,0,False,Normal,4,"vendor_work_count, vendor_degree_centrality, agency_work_count"
MPLADS-104237,MP_RAJ_1,Rajasthan,Kota,Road Construction/Repair,8514000,0,Sanctioned,Vendor Pvt Ltd 103,Implementing Agency 57,0.35183791390886743,0.02164142510265435,0.18673966950576087,0,False,Normal,4,"desc_generic_flag, release_ratio, amount_zscore_in_category"
MPLADS-105512,MP_WES_2,West Bengal,Howrah,Anganwadi Center Construction,365000,344419,Completed,Vendor Pvt Ltd 57,Implementing Agency 56,0.34393640477602694,0.029497944034165703,0.18671717440509633,0,False,Normal,4,"desc_generic_flag, amount_zscore_in_category, days_rec_to_sanction"
MPLADS-100036,MP_UTT_1,Uttar Pradesh,Meerut,Street Lighting,278000,269747,Completed,Vendor Pvt Ltd 34,Implementing Agency 9,0.3417669927360119,0.03156947201995445,0.1866682323779832,0,False,Normal,4,"desc_generic_flag, amount_zscore_in_category, release_ratio"
MPLADS-101840,MP_TAM_1,Tamil Nadu,Chennai,Street Lighting,597000,582704,Completed,Vendor Pvt Ltd 71,Implementing Agency 22,0.3371567913215658,0.03592588701328313,0.18654133916742446,0,False,Normal,4,"desc_generic_flag, amount_zscore_in_category, release_ratio"
MPLADS-102728,MP_RAJ_1,Rajasthan,Jodhpur,Drinking Water Supply,689000,0,Sanctioned,Vendor Pvt Ltd 9,Implementing Agency 44,0.27102948651349373,0.10158810003751008,0.1863087932755019,0,False,Normal,4,"agency_work_count, release_ratio, agency_betweenness"
MPLADS-104085,MP_DEL_2,Delhi,New Delhi,Sanitation/Toilets,1388000,0,Recommended,Vendor Pvt Ltd 75,Implementing Agency 14,0.2552277211696435,0.11728446646556055,0.18625609381760203,0,False,Normal,4,"release_ratio, agency_betweenness, vendor_total_amount"
MPLADS-100261,MP_TAM_1,Tamil Nadu,Madurai,Railway Halt Amenities,6538000,6480578,Completed,Vendor Pvt Ltd 69,Implementing Agency 15,0.3233823573933011,0.04911741873126544,0.1862498880622833,0,False,Normal,4,"agency_work_count, agency_betweenness, days_rec_to_sanction"
MPLADS-103509,MP_MAH_3,Maharashtra,Thane,School Infrastructure,3419000,1555628,In Progress,Vendor Pvt Ltd 32,Implementing Agency 13,0.324504734653235,0.04795674713671948,0.18623074089497724,0,False,Normal,4,"agency_work_count, agency_betweenness, days_rec_to_sanction"
MPLADS-105558,MP_WES_2,West Bengal,Darjeeling,Solar Power Installation,3195000,1953279,In Progress,Vendor Pvt Ltd 57,Implementing Agency 13,0.3053866303073474,0.06704980662696444,0.18621821846715592,0,False,Normal,4,"agency_work_count, agency_betweenness, amount_zscore_in_category"
MPLADS-101709,MP_GUJ_3,Gujarat,Rajkot,Library/Reading Room,615000,0,Sanctioned,Vendor Pvt Ltd 20,Implementing Agency 34,0.2821733831978327,0.09026288464765354,0.1862181339227431,0,False,Normal,4,"agency_work_count, release_ratio, agency_betweenness"
MPLADS-104616,MP_BIH_2,Bihar,Gaya,Anganwadi Center Construction,907000,0,Recommended,Vendor Pvt Ltd 59,Implementing Agency 42,0.35183463972709966,0.020568403883773557,0.18620152180543662,0,False,Normal,4,"desc_generic_flag, release_ratio, days_sanction_to_completion"
MPLADS-103900,MP_GUJ_4,Gujarat,Surat,Street Lighting,690000,655404,Completed,Vendor Pvt Ltd 16,Implementing Agency 28,0.2904229516851823,0.08186967600700885,0.18614631384609556,0,False,Normal,4,"days_rec_to_sanction, vendor_degree_centrality, vendor_work_count"
MPLADS-101360,MP_RAJ_2,Rajasthan,Jodhpur,Community Hall Construction,2592000,2480985,Completed,Vendor Pvt Ltd 42,Implementing Agency 2,0.3576245611848806,0.014150597391392572,0.1858875792881366,0,False,Normal,4,"no_photo_flag, amount_zscore_in_category, release_ratio"
MPLADS-101610,MP_MAH_2,Maharashtra,Nagpur,Health Facility Upgrade,2707000,2498276,Completed,Vendor Pvt Ltd 20,Implementing Agency 6,0.28835624087203676,0.08337132546917722,0.18586378317060698,0,False,Normal,4,"days_sanction_to_completion, days_rec_to_sanction, vendor_work_count"
MPLADS-100188,MP_UTT_2,Uttar Pradesh,Kanpur,Anganwadi Center Construction,904000,0,Sanctioned,Vendor Pvt Ltd 107,Implementing Agency 12,0.3497166099822671,0.02194556973759542,0.18583108985993127,0,False,Normal,4,"desc_generic_flag, release_ratio, agency_betweenness"
MPLADS-100278,MP_KAR_2,Karnataka,Belagavi,Solar Power Installation,511000,501138,Completed,Vendor Pvt Ltd 120,Implementing Agency 5,0.27046672349606543,0.10110418098388306,0.18578545223997425,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, vendor_work_count"
MPLADS-101662,MP_WES_1,West Bengal,Kolkata,Solar Power Installation,1522000,1509533,Completed,Vendor Pvt Ltd 67,Implementing Agency 9,0.35486466770152864,0.01626648868670653,0.1855655781941176,0,False,Normal,4,"no_photo_flag, release_ratio, days_sanction_to_completion"
MPLADS-105517,MP_MAH_3,Maharashtra,Pune,Anganwadi Center Construction,1778000,1171607,In Progress,Vendor Pvt Ltd 29,Implementing Agency 4,0.2647018279087941,0.10640185235940465,0.18555184013409937,0,False,Normal,4,"vendor_degree_centrality, agency_betweenness, amount_zscore_in_category"
MPLADS-100014,MP_UTT_1,Uttar Pradesh,Meerut,Sanitation/Toilets,953000,895214,Completed,Vendor Pvt Ltd 107,Implementing Agency 57,0.35483492311401615,0.01616762015359773,0.18550127163380695,0,False,Normal,4,"desc_generic_flag, days_rec_to_sanction, days_sanction_to_completion"
